account_id,cluster,segment,umap_x,umap_y
ACCT-02870,-1,Unassigned,6.9052744,5.7184105
ACCT-02871,-1,Unassigned,5.37434,5.234601
ACCT-02872,-1,Unassigned,3.6395075,12.299829
ACCT-02873,0,At-Risk Accounts,4.1266117,18.145853
ACCT-02874,-1,Unassigned,5.080594,10.697613
ACCT-02875,-1,Unassigned,6.1026754,10.361844
ACCT-02876,-1,Unassigned,-1.4856266,0.33656052
ACCT-02877,1,At-Risk Accounts,-3.7222173,4.111568
ACCT-02878,1,At-Risk Accounts,-6.148272,0.24107148
ACCT-02879,-1,Unassigned,4.961909,17.329391
ACCT-02880,0,At-Risk Accounts,4.0954823,19.828926
ACCT-02881,0,At-Risk Accounts,5.0575876,19.649296
ACCT-02882,-1,Unassigned,5.76339,4.3170853
ACCT-02883,-1,Unassigned,5.674341,7.160677
ACCT-02884,-1,Unassigned,4.705861,9.185519
ACCT-02885,0,At-Risk Accounts,7.14382,19.600435
ACCT-02886,-1,Unassigned,4.0094223,12.761235
ACCT-02887,-1,Unassigned,8.538191,4.210639
ACCT-02888,-1,Unassigned,7.454215,12.134651
ACCT-02889,-1,Unassigned,7.3389945,11.483104
ACCT-02890,-1,Unassigned,5.5356092,10.713784
ACCT-02891,2,Low-Engagement,16.08591,-4.6176147
ACCT-02892,2,Low-Engagement,10.154878,-3.5715964
ACCT-02893,2,Low-Engagement,14.927026,-0.48852766
ACCT-02894,2,Low-Engagement,13.291282,-3.1056774
ACCT-02895,-1,Unassigned,7.7635717,12.085721
ACCT-02896,2,Low-Engagement,12.428629,-7.834508
ACCT-02897,0,At-Risk Accounts,5.552214,21.822762
ACCT-02898,2,Low-Engagement,10.149215,-5.003093
ACCT-02899,-1,Unassigned,5.90133,5.625953
ACCT-02900,-1,Unassigned,5.988517,7.144575
ACCT-02901,2,Low-Engagement,11.598526,-7.152383
ACCT-02902,-1,Unassigned,7.2202516,9.173895
ACCT-02903,2,Low-Engagement,16.148746,-5.36794
ACCT-02904,1,At-Risk Accounts,-6.1826997,2.1714551
ACCT-02905,2,Low-Engagement,13.747996,-0.9753953
ACCT-02906,-1,Unassigned,8.257148,6.1538568
ACCT-02907,-1,Unassigned,7.5314655,16.195671
ACCT-02908,2,Low-Engagement,10.012193,-3.8971963
ACCT-02909,1,At-Risk Accounts,-4.022536,-1.8635566
ACCT-02910,-1,Unassigned,7.665556,3.8494034
ACCT-02911,0,At-Risk Accounts,7.1870747,18.888813
ACCT-02912,1,At-Risk Accounts,-4.508879,4.7310295
ACCT-02913,-1,Unassigned,11.824404,7.8516498
ACCT-02914,-1,Unassigned,10.289831,8.854692
ACCT-02915,-1,Unassigned,6.2285075,10.47956
ACCT-02916,-1,Unassigned,6.5823236,10.475522
ACCT-02917,2,Low-Engagement,16.302954,-4.081308
ACCT-02918,-1,Unassigned,6.2591524,16.551107
ACCT-02919,-1,Unassigned,10.524674,7.6670833
ACCT-02920,-1,Unassigned,7.6371074,4.02184
ACCT-02921,-1,Unassigned,7.5842776,16.15189
ACCT-02922,-1,Unassigned,6.3765273,9.102135
ACCT-02923,-1,Unassigned,9.67164,5.5682373
ACCT-02924,-1,Unassigned,8.852262,17.841806
ACCT-02925,1,At-Risk Accounts,-0.83744967,-0.4835878
ACCT-02926,-1,Unassigned,9.927087,7.482385
ACCT-02927,-1,Unassigned,5.5005794,7.2241826
ACCT-02928,1,At-Risk Accounts,-2.0679393,1.6061836
ACCT-02929,2,Low-Engagement,16.675146,-4.960975
ACCT-02930,-1,Unassigned,5.2336755,8.294347
ACCT-02931,0,At-Risk Accounts,4.0252824,20.909834
ACCT-02932,1,At-Risk Accounts,-2.2543051,-0.6033447
ACCT-02933,-1,Unassigned,8.379187,5.5877957
ACCT-02934,-1,Unassigned,8.006495,5.523321
ACCT-02935,1,At-Risk Accounts,-1.8534714,0.40813893
ACCT-02936,-1,Unassigned,9.201354,8.40846
ACCT-02937,-1,Unassigned,7.9917707,10.930166
ACCT-02938,-1,Unassigned,3.381981,8.030002
ACCT-02939,-1,Unassigned,4.415815,17.960043
ACCT-02940,2,Low-Engagement,15.813959,-1.664406
ACCT-02941,0,At-Risk Accounts,7.2493653,21.201738
ACCT-02942,-1,Unassigned,12.2213745,7.623698
ACCT-02943,-1,Unassigned,7.7975273,11.62176
ACCT-02944,-1,Unassigned,10.691159,9.3453045
ACCT-02945,-1,Unassigned,10.468652,8.614257
ACCT-02946,-1,Unassigned,9.801348,10.185768
ACCT-02947,-1,Unassigned,6.897817,4.0391498
ACCT-02948,2,Low-Engagement,16.551292,-4.0677686
ACCT-02949,-1,Unassigned,8.170166,7.4777055
ACCT-02950,0,At-Risk Accounts,4.1116357,21.038372
ACCT-02951,2,Low-Engagement,16.42007,-3.6242661
ACCT-02952,-1,Unassigned,6.337618,11.429433
ACCT-02953,-1,Unassigned,7.776539,5.17947
ACCT-02954,-1,Unassigned,7.2310305,6.1836925
ACCT-02955,1,At-Risk Accounts,-4.056425,4.7522616
ACCT-02956,0,At-Risk Accounts,5.905413,21.078445
ACCT-02957,-1,Unassigned,4.454704,17.960321
ACCT-02958,-1,Unassigned,6.6432858,11.409319
ACCT-02959,2,Low-Engagement,16.400421,-3.6342726
ACCT-02960,2,Low-Engagement,10.658355,-6.9070854
ACCT-02961,2,Low-Engagement,10.54342,-4.7667046
ACCT-02962,-1,Unassigned,7.8959866,11.817118
ACCT-02963,-1,Unassigned,10.179002,6.5092998
ACCT-02964,-1,Unassigned,9.786564,9.102756
ACCT-02965,1,At-Risk Accounts,-5.107533,4.147156
ACCT-02966,-1,Unassigned,9.567464,9.085191
ACCT-02967,1,At-Risk Accounts,-2.679336,1.3862298
ACCT-02968,-1,Unassigned,10.218955,8.384082
ACCT-02969,0,At-Risk Accounts,3.8049607,18.69851
ACCT-02970,1,At-Risk Accounts,-4.3408074,0.01148261
ACCT-02971,-1,Unassigned,8.619699,6.3613305
ACCT-02972,-1,Unassigned,5.6284885,11.383242
ACCT-02973,-1,Unassigned,11.584902,8.177645
ACCT-02974,-1,Unassigned,10.527494,9.237189
ACCT-02975,2,Low-Engagement,16.27713,-5.4379663
ACCT-02976,2,Low-Engagement,10.444151,-6.7479258
ACCT-02977,2,Low-Engagement,10.524078,-6.7941427
ACCT-02978,2,Low-Engagement,13.683949,-4.1219125
ACCT-02979,-1,Unassigned,12.304503,7.6967516
ACCT-02980,-1,Unassigned,10.252417,6.2480764
ACCT-02981,1,At-Risk Accounts,-2.7647884,0.7004553
ACCT-02982,-1,Unassigned,5.6736255,10.47754
ACCT-02983,-1,Unassigned,9.257882,7.7708464
ACCT-02984,-1,Unassigned,4.9392,13.204653
ACCT-02985,-1,Unassigned,4.61758,9.26874
ACCT-02986,-1,Unassigned,7.445746,16.208725
ACCT-02987,-1,Unassigned,6.2012033,6.62258
ACCT-02988,0,At-Risk Accounts,4.650795,21.414486
ACCT-02989,-1,Unassigned,11.144841,6.8802276
ACCT-02990,2,Low-Engagement,14.167352,-0.47117868
ACCT-02991,-1,Unassigned,7.7263064,5.7873225
ACCT-02992,1,At-Risk Accounts,-2.6795897,1.7470926
ACCT-02993,-1,Unassigned,7.6901655,8.564703
ACCT-02994,1,At-Risk Accounts,-4.8473573,3.419469
ACCT-02995,-1,Unassigned,6.280692,6.080548
ACCT-02996,-1,Unassigned,12.289658,7.65774
ACCT-02997,-1,Unassigned,6.360361,11.227748
ACCT-02998,-1,Unassigned,7.9421954,3.9858844
ACCT-02999,-1,Unassigned,5.1290727,10.875414
ACCT-03000,-1,Unassigned,8.26311,6.1789293
ACCT-03001,-1,Unassigned,6.433966,8.328394
ACCT-03002,0,At-Risk Accounts,3.615195,18.958485
ACCT-03003,2,Low-Engagement,13.701505,-1.1196165
ACCT-03004,-1,Unassigned,7.534888,10.989431
ACCT-03005,2,Low-Engagement,11.750565,-6.1542554
ACCT-03006,1,At-Risk Accounts,-4.9015193,4.455952
ACCT-03007,-1,Unassigned,7.634281,11.377545
ACCT-03008,-1,Unassigned,5.3650174,12.805895
ACCT-03009,-1,Unassigned,10.622652,7.632003
ACCT-03010,1,At-Risk Accounts,-0.71130484,-0.7398662
ACCT-03011,2,Low-Engagement,14.336405,-7.1023407
ACCT-03012,-1,Unassigned,7.0780807,5.9172826
ACCT-03013,2,Low-Engagement,16.297647,-2.4952936
ACCT-03014,1,At-Risk Accounts,-1.5080407,0.57649165
ACCT-03015,2,Low-Engagement,13.028292,-7.4458632
ACCT-03016,2,Low-Engagement,15.958457,-5.654444
ACCT-03017,0,At-Risk Accounts,4.2040296,18.238493
ACCT-03018,-1,Unassigned,6.1015406,6.210059
ACCT-03019,0,At-Risk Accounts,7.209347,18.915955
ACCT-03020,-1,Unassigned,11.193014,9.257163
ACCT-03021,2,Low-Engagement,13.038761,-1.5600431
ACCT-03022,-1,Unassigned,10.122672,8.5452795
ACCT-03023,-1,Unassigned,5.791529,4.4843054
ACCT-03024,1,At-Risk Accounts,-2.2400532,1.57971
ACCT-03025,0,At-Risk Accounts,4.2687654,18.412046
ACCT-03026,1,At-Risk Accounts,-3.6113198,2.6221993
ACCT-03027,2,Low-Engagement,10.066193,-4.851385
ACCT-03028,2,Low-Engagement,13.572264,-4.4835134
ACCT-03029,1,At-Risk Accounts,-5.961327,0.026015649
ACCT-03030,2,Low-Engagement,12.456857,-2.3492987
ACCT-03031,-1,Unassigned,3.9290586,12.723167
ACCT-03032,1,At-Risk Accounts,-5.212747,3.991962
ACCT-03033,-1,Unassigned,11.378178,9.843628
ACCT-03034,2,Low-Engagement,10.595986,-2.9368162
ACCT-03035,-1,Unassigned,12.083353,7.8858852
ACCT-03036,-1,Unassigned,7.9532576,7.9012423
ACCT-03037,-1,Unassigned,3.9538364,12.947956
ACCT-03038,-1,Unassigned,11.355455,9.631215
ACCT-03039,2,Low-Engagement,15.977466,-5.6277847
ACCT-03040,1,At-Risk Accounts,-3.6771655,-0.21085906
ACCT-03041,2,Low-Engagement,12.559546,-4.3381906
ACCT-03042,-1,Unassigned,8.80773,8.690111
ACCT-03043,-1,Unassigned,6.9884334,6.8190246
ACCT-03044,-1,Unassigned,9.3066845,4.597652
ACCT-03045,2,Low-Engagement,11.059532,-7.041687
ACCT-03046,1,At-Risk Accounts,-1.147674,-1.63787
ACCT-03047,-1,Unassigned,11.054014,7.0109806
ACCT-03048,-1,Unassigned,7.9289675,5.107853
ACCT-03049,-1,Unassigned,4.689808,9.312805
ACCT-03050,2,Low-Engagement,15.732602,-5.901731
ACCT-03051,-1,Unassigned,5.06974,10.403255
ACCT-03052,-1,Unassigned,8.468964,5.4834423
ACCT-03053,-1,Unassigned,8.111047,5.464734
ACCT-03054,2,Low-Engagement,10.348734,-6.3833995
ACCT-03055,1,At-Risk Accounts,-2.5978727,0.48951015
ACCT-03056,-1,Unassigned,8.291414,6.193211
ACCT-03057,0,At-Risk Accounts,6.4924946,19.881927
ACCT-03058,-1,Unassigned,9.02895,9.870004
ACCT-03059,1,At-Risk Accounts,-4.4593687,3.3686092
ACCT-03060,-1,Unassigned,10.295227,9.051327
ACCT-03061,-1,Unassigned,6.0458674,5.7335615
ACCT-03062,-1,Unassigned,5.5227127,11.032792
ACCT-03063,2,Low-Engagement,13.262919,-1.8114058
ACCT-03064,-1,Unassigned,6.47891,6.544022
ACCT-03065,-1,Unassigned,9.759941,9.24683
ACCT-03066,1,At-Risk Accounts,-5.470549,-1.2413661
ACCT-03067,-1,Unassigned,5.6745768,11.41457
ACCT-03068,2,Low-Engagement,14.456911,-4.790257
ACCT-03069,-1,Unassigned,7.870408,6.4489856
ACCT-03070,-1,Unassigned,8.937111,17.9029
ACCT-03071,2,Low-Engagement,10.504722,-2.833259
ACCT-03072,2,Low-Engagement,13.595654,-3.5399375
ACCT-03073,2,Low-Engagement,10.328955,-3.1474326
ACCT-03074,2,Low-Engagement,13.948997,-0.63178605
ACCT-03075,-1,Unassigned,7.6782904,4.5665007
ACCT-03076,-1,Unassigned,10.670685,9.355792
ACCT-03077,2,Low-Engagement,12.944491,-1.4918394
ACCT-03078,-1,Unassigned,7.667238,4.825567
ACCT-03079,-1,Unassigned,11.09831,9.108713
ACCT-03080,-1,Unassigned,7.4518805,11.761298
ACCT-03081,-1,Unassigned,5.879896,10.404055
ACCT-03082,-1,Unassigned,8.506084,4.598068
ACCT-03083,2,Low-Engagement,9.944664,-4.3890686
ACCT-03084,2,Low-Engagement,15.595324,-3.7586317
ACCT-03085,1,At-Risk Accounts,-3.6185749,1.9054798
ACCT-03086,-1,Unassigned,6.4508967,10.464246
ACCT-03087,1,At-Risk Accounts,-5.443352,-0.60403657
ACCT-03088,1,At-Risk Accounts,-3.691972,4.645268
ACCT-03089,2,Low-Engagement,15.488549,-1.2591441
ACCT-03090,-1,Unassigned,7.2484937,4.510322
ACCT-03091,-1,Unassigned,8.138262,5.064501
ACCT-03092,-1,Unassigned,12.370489,7.9182534
ACCT-03093,2,Low-Engagement,14.6770115,-7.245289
ACCT-03094,1,At-Risk Accounts,-2.0449479,-0.8273753
ACCT-03095,-1,Unassigned,5.3890014,16.853153
ACCT-03096,0,At-Risk Accounts,4.0220246,20.307648
ACCT-03097,-1,Unassigned,5.711315,4.6567507
ACCT-03098,-1,Unassigned,10.053283,9.413702
ACCT-03099,-1,Unassigned,7.5974216,11.574522
ACCT-03100,2,Low-Engagement,11.758522,-6.2811728
ACCT-03101,-1,Unassigned,7.731528,11.579963
ACCT-03102,-1,Unassigned,9.173602,4.571918
ACCT-03103,2,Low-Engagement,13.523337,-1.2078398
ACCT-03104,-1,Unassigned,8.076556,7.735293
ACCT-03105,2,Low-Engagement,15.288758,-7.124715
ACCT-03106,-1,Unassigned,4.811829,8.972567
ACCT-03107,2,Low-Engagement,12.463667,-7.8456903
ACCT-03108,-1,Unassigned,6.844011,10.557115
ACCT-03109,-1,Unassigned,12.500407,8.126044
ACCT-03110,-1,Unassigned,11.612769,8.892932
ACCT-03111,-1,Unassigned,10.05317,8.925599
ACCT-03112,2,Low-Engagement,15.367219,-1.1368663
ACCT-03113,-1,Unassigned,6.5597987,4.059331
ACCT-03114,-1,Unassigned,7.737939,7.4765224
ACCT-03115,-1,Unassigned,7.664262,7.996692
ACCT-03116,-1,Unassigned,5.6114697,11.069797
ACCT-03117,-1,Unassigned,11.686194,7.7775154
ACCT-03118,1,At-Risk Accounts,-5.44094,-1.5718781
ACCT-03119,-1,Unassigned,8.620334,9.008774
ACCT-03120,-1,Unassigned,5.643953,10.474784
ACCT-03121,-1,Unassigned,5.4927864,5.5033937
ACCT-03122,1,At-Risk Accounts,-5.4658484,-1.2842205
ACCT-03123,-1,Unassigned,10.809131,8.951337
ACCT-03124,-1,Unassigned,5.471743,10.446139
ACCT-03125,0,At-Risk Accounts,4.869964,19.581
ACCT-03126,-1,Unassigned,6.325067,8.267157
ACCT-03127,-1,Unassigned,5.078142,10.928948
ACCT-03128,-1,Unassigned,7.0057416,4.0403466
ACCT-03129,-1,Unassigned,7.0005107,5.442848
ACCT-03130,-1,Unassigned,10.667982,9.455963
ACCT-03131,2,Low-Engagement,12.55227,-2.5600934
ACCT-03132,-1,Unassigned,5.4642367,11.065018
ACCT-03133,-1,Unassigned,6.3319793,16.509232
ACCT-03134,-1,Unassigned,8.303079,4.368168
ACCT-03135,2,Low-Engagement,11.081821,-4.188141
ACCT-03136,-1,Unassigned,11.617492,7.727745
ACCT-03137,-1,Unassigned,8.668582,17.261623
ACCT-03138,-1,Unassigned,7.5532765,5.740609
ACCT-03139,1,At-Risk Accounts,-5.263951,-0.8827062
ACCT-03140,-1,Unassigned,6.332559,7.028766
ACCT-03141,0,At-Risk Accounts,6.392492,19.734308
ACCT-03142,-1,Unassigned,11.454897,7.2832165
ACCT-03143,-1,Unassigned,8.49697,17.425266
ACCT-03144,2,Low-Engagement,12.718735,-4.663245
ACCT-03145,-1,Unassigned,7.802798,4.8487496
ACCT-03146,-1,Unassigned,11.041972,7.204384
ACCT-03147,2,Low-Engagement,12.497726,-2.3638387
ACCT-03148,2,Low-Engagement,10.433538,-6.0747256
ACCT-03149,-1,Unassigned,5.0584126,10.898838
ACCT-03150,-1,Unassigned,11.125905,10.1696415
ACCT-03151,-1,Unassigned,6.566927,7.01941
ACCT-03152,1,At-Risk Accounts,-2.7874286,-1.8916019
ACCT-03153,-1,Unassigned,7.6427984,11.765612
ACCT-03154,-1,Unassigned,5.1924033,9.749554
ACCT-03155,-1,Unassigned,9.818538,7.124879
ACCT-03156,-1,Unassigned,8.088071,17.481573
ACCT-03157,-1,Unassigned,3.770175,12.649873
ACCT-03158,-1,Unassigned,7.938757,4.6943507
ACCT-03159,-1,Unassigned,7.6466928,6.8025727
ACCT-03160,-1,Unassigned,8.703832,5.1403255
ACCT-03161,-1,Unassigned,6.042212,5.4431086
ACCT-03162,-1,Unassigned,6.5398173,11.278503
ACCT-03163,-1,Unassigned,10.110404,6.6480603
ACCT-03164,2,Low-Engagement,13.973978,-4.857468
ACCT-03165,-1,Unassigned,11.963977,7.534725
ACCT-03166,0,At-Risk Accounts,6.801364,18.703627
ACCT-03167,-1,Unassigned,5.877464,10.252173
ACCT-03168,-1,Unassigned,7.6117225,16.160614
ACCT-03169,2,Low-Engagement,15.0231695,-4.2851057
ACCT-03170,-1,Unassigned,9.107729,5.002901
ACCT-03171,-1,Unassigned,10.471812,6.5892806
ACCT-03172,2,Low-Engagement,12.330766,-5.4838614
ACCT-03173,-1,Unassigned,11.855051,8.323193
ACCT-03174,-1,Unassigned,12.341342,7.993646
ACCT-03175,-1,Unassigned,5.084166,12.9856825
ACCT-03176,-1,Unassigned,10.090503,6.8359604
ACCT-03177,-1,Unassigned,6.671454,6.4711094
ACCT-03178,-1,Unassigned,4.644088,12.930507
ACCT-03179,-1,Unassigned,9.407393,9.068286
ACCT-03180,-1,Unassigned,8.502255,4.543887
ACCT-03181,-1,Unassigned,5.5168567,4.50346
ACCT-03182,-1,Unassigned,5.8000507,6.536978
ACCT-03183,-1,Unassigned,6.3498907,9.358604
ACCT-03184,-1,Unassigned,3.9081335,12.772552
ACCT-03185,0,At-Risk Accounts,3.474775,19.863546
ACCT-03186,2,Low-Engagement,12.552051,-7.8368573
ACCT-03187,2,Low-Engagement,14.240562,-4.926641
ACCT-03188,-1,Unassigned,4.719649,9.32591
ACCT-03189,-1,Unassigned,10.486814,8.383098
ACCT-03190,0,At-Risk Accounts,6.1327863,18.894188
ACCT-03191,-1,Unassigned,4.795115,12.6487055
ACCT-03192,-1,Unassigned,9.123439,9.779941
ACCT-03193,2,Low-Engagement,15.7166,-5.830251
ACCT-03194,-1,Unassigned,9.546592,7.6042304
ACCT-03195,-1,Unassigned,7.3926063,7.947859
ACCT-03196,1,At-Risk Accounts,-3.520545,-0.34761152
ACCT-03197,0,At-Risk Accounts,3.8949633,18.563995
ACCT-03198,-1,Unassigned,5.1901255,9.789165
ACCT-03199,-1,Unassigned,7.2848024,7.711376
ACCT-03200,2,Low-Engagement,11.604136,-7.1793385
ACCT-03201,-1,Unassigned,9.422478,7.699735
ACCT-03202,-1,Unassigned,9.027615,5.8074803
ACCT-03203,-1,Unassigned,7.894293,4.912319
ACCT-03204,-1,Unassigned,7.758607,3.839624
ACCT-03205,1,At-Risk Accounts,-5.1795993,-2.136918
ACCT-03206,-1,Unassigned,8.87167,17.711588
ACCT-03207,-1,Unassigned,6.3408165,16.498604
ACCT-03208,-1,Unassigned,6.571372,10.15845
ACCT-03209,0,At-Risk Accounts,5.929703,22.021097
ACCT-03210,-1,Unassigned,5.5258145,6.330212
ACCT-03211,-1,Unassigned,10.555292,6.862635
ACCT-03212,-1,Unassigned,11.112756,8.225689
ACCT-03213,1,At-Risk Accounts,-3.2946565,4.333569
ACCT-03214,-1,Unassigned,5.6538563,10.122825
ACCT-03215,-1,Unassigned,7.4280186,5.5356984
ACCT-03216,-1,Unassigned,8.600912,9.11044
ACCT-03217,-1,Unassigned,3.7988558,12.810001
ACCT-03218,-1,Unassigned,9.522925,8.39551
ACCT-03219,1,At-Risk Accounts,-4.058651,3.2237384
ACCT-03220,1,At-Risk Accounts,-5.9447584,3.1560905
ACCT-03221,2,Low-Engagement,15.56655,-6.0377045
ACCT-03222,-1,Unassigned,7.624055,4.7140393
ACCT-03223,-1,Unassigned,8.960119,5.251828
ACCT-03224,-1,Unassigned,6.2455883,10.304991
ACCT-03225,-1,Unassigned,6.95327,4.348047
ACCT-03226,-1,Unassigned,7.128523,4.8294516
ACCT-03227,-1,Unassigned,6.3112626,11.327325
ACCT-03228,-1,Unassigned,10.375406,6.932345
ACCT-03229,-1,Unassigned,5.545589,6.2246776
ACCT-03230,-1,Unassigned,10.805003,9.602891
ACCT-03231,-1,Unassigned,7.842532,11.239191
ACCT-03232,-1,Unassigned,5.9145327,4.419583
ACCT-03233,0,At-Risk Accounts,7.203353,21.247383
ACCT-03234,-1,Unassigned,6.1236076,10.588007
ACCT-03235,-1,Unassigned,8.217847,10.688805
ACCT-03236,2,Low-Engagement,16.42837,-2.8976004
ACCT-03237,1,At-Risk Accounts,-2.3995445,0.32932118
ACCT-03238,-1,Unassigned,5.6269383,7.0941176
ACCT-03239,-1,Unassigned,9.57798,9.273849
ACCT-03240,2,Low-Engagement,11.976418,-7.4726663
ACCT-03241,-1,Unassigned,5.769615,5.604724
ACCT-03242,-1,Unassigned,9.917647,8.054917
ACCT-03243,-1,Unassigned,5.7607026,6.0645123
ACCT-03244,-1,Unassigned,6.309912,11.118901
ACCT-03245,-1,Unassigned,3.662476,7.718797
ACCT-03246,-1,Unassigned,6.760067,7.317596
ACCT-03247,-1,Unassigned,7.550388,6.1412206
ACCT-03248,-1,Unassigned,7.6565895,5.713323
ACCT-03249,1,At-Risk Accounts,-2.7266078,-0.14387393
ACCT-03250,-1,Unassigned,6.825664,5.4546175
ACCT-03251,1,At-Risk Accounts,-3.389264,-1.8057762
ACCT-03252,1,At-Risk Accounts,-5.785017,-0.1574421
ACCT-03253,-1,Unassigned,5.446437,5.469521
ACCT-03254,-1,Unassigned,6.3212523,12.310555
ACCT-03255,-1,Unassigned,8.637857,5.1201324
ACCT-03256,-1,Unassigned,6.184843,10.728669
ACCT-03257,1,At-Risk Accounts,-6.078617,0.15180092
ACCT-03258,-1,Unassigned,5.692177,4.978436
ACCT-03259,-1,Unassigned,4.056458,13.030907
ACCT-03260,-1,Unassigned,4.0082216,12.855226
ACCT-03261,2,Low-Engagement,14.591468,-7.215272
ACCT-03262,-1,Unassigned,5.3142176,12.893468
ACCT-03263,1,At-Risk Accounts,-0.76935124,-0.36622655
ACCT-03264,-1,Unassigned,9.82328,9.060857
ACCT-03265,0,At-Risk Accounts,4.0139914,20.846895
ACCT-03266,-1,Unassigned,5.2327456,9.562334
ACCT-03267,-1,Unassigned,8.334732,6.2590036
ACCT-03268,-1,Unassigned,8.738818,6.0440326
ACCT-03269,0,At-Risk Accounts,6.8214593,19.903929
ACCT-03270,2,Low-Engagement,13.839507,-2.0475314
ACCT-03271,-1,Unassigned,7.4392166,6.1520343
ACCT-03272,-1,Unassigned,8.319182,4.3425965
ACCT-03273,2,Low-Engagement,11.076775,-5.689063
ACCT-03274,-1,Unassigned,9.336703,5.7410965
ACCT-03275,2,Low-Engagement,11.643153,-7.187991
ACCT-03276,-1,Unassigned,9.820675,9.16944
ACCT-03277,-1,Unassigned,11.258008,8.940005
ACCT-03278,1,At-Risk Accounts,-3.969889,-1.8299206
ACCT-03279,0,At-Risk Accounts,7.248048,21.09678
ACCT-03280,-1,Unassigned,9.096152,5.7841506
ACCT-03281,-1,Unassigned,3.5727062,12.043281
ACCT-03282,-1,Unassigned,10.29116,8.666517
ACCT-03283,-1,Unassigned,7.2035637,11.956396
ACCT-03284,0,At-Risk Accounts,4.510117,21.340488
ACCT-03285,2,Low-Engagement,13.611176,-3.4304056
ACCT-03286,-1,Unassigned,11.623346,8.250448
ACCT-03287,1,At-Risk Accounts,-3.2146497,-1.7344508
ACCT-03288,-1,Unassigned,6.5268044,10.2381115
ACCT-03289,-1,Unassigned,6.5368257,7.344951
ACCT-03290,1,At-Risk Accounts,-2.852675,-1.9099593
ACCT-03291,2,Low-Engagement,13.157351,-7.328693
ACCT-03292,-1,Unassigned,10.0261755,8.9072275
ACCT-03293,-1,Unassigned,6.0006,5.100193
ACCT-03294,-1,Unassigned,9.40805,9.204162
ACCT-03295,2,Low-Engagement,10.319032,-5.7404647
ACCT-03296,2,Low-Engagement,13.331012,-6.733318
ACCT-03297,1,At-Risk Accounts,-4.5328503,1.8707515
ACCT-03298,-1,Unassigned,10.013163,9.205368
ACCT-03299,-1,Unassigned,5.425102,16.82969
ACCT-03300,-1,Unassigned,6.074333,7.9275327
ACCT-03301,-1,Unassigned,7.0014877,6.823953
ACCT-03302,-1,Unassigned,6.125718,6.372743
ACCT-03303,-1,Unassigned,7.1543994,5.3132234
ACCT-03304,-1,Unassigned,8.326809,4.211963
ACCT-03305,-1,Unassigned,8.364642,15.902973
ACCT-03306,-1,Unassigned,7.0220165,16.364208
ACCT-03307,-1,Unassigned,5.0449843,13.298475
ACCT-03308,1,At-Risk Accounts,-6.271666,0.4131398
ACCT-03309,-1,Unassigned,3.7649953,12.630291
ACCT-03310,2,Low-Engagement,13.931108,-6.9255643
ACCT-03311,2,Low-Engagement,13.862867,-5.5457716
ACCT-03312,1,At-Risk Accounts,-2.326558,2.1520042
ACCT-03313,2,Low-Engagement,12.027374,-5.9100285
ACCT-03314,1,At-Risk Accounts,-2.0746017,1.3298078
ACCT-03315,-1,Unassigned,8.2009945,15.945571
ACCT-03316,-1,Unassigned,8.254088,5.398387
ACCT-03317,0,At-Risk Accounts,5.5487013,19.60976
ACCT-03318,0,At-Risk Accounts,3.867503,18.62875
ACCT-03319,1,At-Risk Accounts,-5.3518558,-1.9059734
ACCT-03320,-1,Unassigned,4.9260564,13.187524
ACCT-03321,-1,Unassigned,7.6298127,6.198527
ACCT-03322,-1,Unassigned,8.487103,7.475171
ACCT-03323,2,Low-Engagement,13.449108,-2.7599905
ACCT-03324,2,Low-Engagement,13.1387,-5.718398
ACCT-03325,2,Low-Engagement,10.369791,-5.782271
ACCT-03326,-1,Unassigned,6.0653768,4.949488
ACCT-03327,2,Low-Engagement,11.870589,-4.703264
ACCT-03328,1,At-Risk Accounts,-4.8804884,-2.229518
ACCT-03329,-1,Unassigned,7.396167,12.178317
ACCT-03330,2,Low-Engagement,12.523181,-4.256102
ACCT-03331,-1,Unassigned,6.032964,4.923261
ACCT-03332,-1,Unassigned,5.3826137,16.872091
ACCT-03333,-1,Unassigned,4.5672803,9.4354
ACCT-03334,1,At-Risk Accounts,-1.8711667,0.6535613
ACCT-03335,1,At-Risk Accounts,-1.1427932,-0.30480254
ACCT-03336,-1,Unassigned,6.32494,5.403217
ACCT-03337,-1,Unassigned,10.298724,5.509657
ACCT-03338,1,At-Risk Accounts,-5.6218224,2.2121105
ACCT-03339,1,At-Risk Accounts,-5.1748295,2.6462066
ACCT-03340,-1,Unassigned,6.3638906,6.7371917
ACCT-03341,2,Low-Engagement,14.160022,-7.0316825
ACCT-03342,-1,Unassigned,7.156738,11.994035
ACCT-03343,-1,Unassigned,5.9651103,11.096711
ACCT-03344,1,At-Risk Accounts,-5.4551144,-1.6334935
ACCT-03345,2,Low-Engagement,13.138926,-1.6445678
ACCT-03346,-1,Unassigned,8.0850315,6.3146753
ACCT-03347,-1,Unassigned,5.875122,8.906318
ACCT-03348,2,Low-Engagement,16.657732,-4.5515065
ACCT-03349,-1,Unassigned,9.441897,9.487969
ACCT-03350,-1,Unassigned,4.2858396,13.180982
ACCT-03351,-1,Unassigned,5.7288404,11.160989
ACCT-03352,-1,Unassigned,8.379552,15.935309
ACCT-03353,-1,Unassigned,7.83924,7.683351
